id,Account Created At(same for all rows),status created_at,Fav_cont,retweeted_count,reply_to_status,reply_to_screen,quote,Yes/No,Category,text,Labels
https://twitter.com/CDCFLu/status/1181581768736018434,Mon Oct 06 16:50:46 +0000 2008,10/08/19 14:47,9,5,repNone,,FALSE,,,b'#Pediatricians: Are you prepared to #FightFlu?  CDC has resources for you and your staff. \xe2\xac\x87\xef\xb8\x8f',
https://twitter.com/CDCFLu/status/1181302624336961538,Mon Oct 06 16:50:46 +0000 2008,10/07/19 20:17,0,46,repNone,,FALSE,,,"b'RT @CDCgov: If you or someone you love has heart disease, schedule an appointment to get a #flu shot by the end of October.    https://t.co\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1181276056109625345,Mon Oct 06 16:50:46 +0000 2008,10/07/19 18:32,15,8,repNone,,TRUE,,,"b'The Nation's Doctor, @Surgeon_General Adams, got his flu vaccine; have you gotten yours? #FightFlu https://t.co/lFxGd3SK51'",
https://twitter.com/CDCFLu/status/1181253366342537221,Mon Oct 06 16:50:46 +0000 2008,10/07/19 17:02,46,39,repNone,,FALSE,,,b'Beat the shot clock! Get your #flu vaccine by the end of October to give yourself the best protection against flu.  You can find flu vaccine in your area here: https://t.co/TkF0E9XFwt  #MondayMotivation https://t.co/GjovqXH4Ho',
https://twitter.com/CDCFLu/status/1181209573237100544,Mon Oct 06 16:50:46 +0000 2008,10/07/19 14:08,9,7,repNone,,FALSE,,,b'#Clinicians: Are you SHARE-ing strong #flu vaccine recommendations with your patients at every visit?  Your recommendation is critical to helping them make informed vaccine decisions.  Visit here to learn more about the SHARE method: https://t.co/Qd7vkEOKlZ https://t.co/0LA5MIcj21',
https://twitter.com/CDCFLu/status/1181205189916856321,Mon Oct 06 16:50:46 +0000 2008,10/07/19 13:50,0,51,repNone,,FALSE,,,"b'RT @JeromeAdamsMD: No further explanation needed. Just this\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd  Flu vaccine reduces risk for hospitalization in kids, death in adults.  http\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1180150343948279809,Mon Oct 06 16:50:46 +0000 2008,10/04/19 15:59,28,43,repNone,,FALSE,,,b'#FluFactFriday: It takes about two weeks after vaccination for flu antibodies to develop. It's important to get a #fluvaccine by the end of October for your best protection.  Learn more here: https://t.co/X2kPMF2Fku https://t.co/F4Q6uBUBQ6',
https://twitter.com/CDCFLu/status/1180138685397909504,Mon Oct 06 16:50:46 +0000 2008,10/04/19 15:12,0,7,repNone,,FALSE,,,b'RT @DrNancyM_CDC: An onsite flu vaccination clinic makes it easy to #fightflu and get vaccinated on the job. I joined other @CDCgov staff a\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1180138508641603585,Mon Oct 06 16:50:46 +0000 2008,10/04/19 15:12,7,12,repNone,,TRUE,,,b'Get your flu vaccine by the end of October and #FightFlu  https://t.co/NxQh8xMnOS https://t.co/LuHlas1l1i',
https://twitter.com/CDCFLu/status/1179816385830117379,Mon Oct 06 16:50:46 +0000 2008,10/03/19 17:52,18,14,repNone,,FALSE,,,"b'For Henry Lin, fighting #flu is personal. He lost his 7-year-old son to flu in 2009.  \xe2\x80\x9cI don't want anyone else to lose their child or loved one to flu.\xe2\x80\x9d  Read Henry's story here: https://t.co/zFdtuHRli0'",
https://twitter.com/CDCFLu/status/1179802651099324416,Mon Oct 06 16:50:46 +0000 2008,10/03/19 16:57,4,4,rep1179439400096354304,CDCFlu,FALSE,,,"b'Did you guess fact? If so, you are correct! There is a growing body of evidence that vaccination reduces the severity of symptoms in people who get vaccinated but still get sick.  Check out all the benefits of flu vaccine and #FightFlu.  https://t.co/Pc8VBvEpUq https://t.co/OE9bNQNF3K'",
https://twitter.com/CDCFLu/status/1179754235862437888,Mon Oct 06 16:50:46 +0000 2008,10/03/19 13:45,59,65,repNone,,FALSE,,,b'Flu vaccination is recommended each year because your immune protection from vaccination declines over time and because new vaccine is made each year.  Annual flu vaccination will help protect you from #flu and its possible serious complications.  #FightFlu https://t.co/6ypDzPECXi',
https://twitter.com/CDCFLu/status/1179484705646895109,Mon Oct 06 16:50:46 +0000 2008,10/02/19 19:54,23,19,repNone,,FALSE,,,"b'Every year, CDC scientists work with @WHO and @US_FDA to figure out which #flu viruses are most likely to circulate in the upcoming season.  Next, private sector manufacturers make #flu vaccines to protect against those viruses.  #FightFlu  Learn more: https://t.co/h8fbp50GoO https://t.co/2FedeEFOaW'",
https://twitter.com/CDCFLu/status/1179439400096354304,Mon Oct 06 16:50:46 +0000 2008,10/02/19 16:54,7,2,rep1179076516208140288,CDCFlu,FALSE,,,b'Some studies have shown #Fluvaccine can make flu less severe if you do get sick.',
https://twitter.com/CDCFLu/status/1179393351617060866,Mon Oct 06 16:50:46 +0000 2008,10/02/19 13:51,50,57,repNone,,FALSE,,,b'Autumn brings outdoor events with family and friends. Don't let #flu knock you off your game-CDC recommends flu vaccination by the end of October.  #FightFlu https://t.co/pH8zqOiBmH',
https://twitter.com/CDCFLu/status/1179381302983905281,Mon Oct 06 16:50:46 +0000 2008,10/02/19 13:03,0,0,rep1179380973827440640,CDCFlu,FALSE,,,b'@irb123 @EmergencyDocs CDC monitors flu activity &; publishes updates every Friday about which viruses are circulating and how much illness is occurring. Full reports for the 2019-2020 flu season will begin on Oct. 11 &; will be updated weekly online: https://t.co/d7ZpbN4Iaw',
https://twitter.com/CDCFLu/status/1179380973827440640,Mon Oct 06 16:50:46 +0000 2008,10/02/19 13:01,0,0,rep1179380688627392515,CDCFlu,FALSE,,,"b'@irb123 @EmergencyDocs It's too early to know exactly what will happen this season. We do know that we will see all 4 flu viruses (A/H3, A/H1, B/Victoria and B/Yamagata) circulating &; that activity will likely start to increase in Oct.'",
https://twitter.com/CDCFLu/status/1179380688627392515,Mon Oct 06 16:50:46 +0000 2008,10/02/19 13:00,0,0,rep1176780557553979392,irb123,FALSE,,,"b'@irb123 @EmergencyDocs Nationally flu activity is at low typical summertime levels, but there have been some pockets of increased flu activity across the country in late August and September.'",
https://twitter.com/CDCFLu/status/1179085225789403136,Mon Oct 06 16:50:46 +0000 2008,10/01/19 17:26,0,33,repNone,,FALSE,,,b'RT @CDCDiabetes: Flu season is almost here! \xf0\x9f\xa4\xa7 Getting your #flu shot is extra important if you have diabetes \xe2\x80\x93 here's why: https://t.co/QtB\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1179076516208140288,Mon Oct 06 16:50:46 +0000 2008,10/01/19 16:52,17,7,repNone,,FALSE,,,b'How much do you know about #flu? Follow this thread to test your knowledge of \xe2\x80\x9cFact or Fiction!\xe2\x80\x9d',
https://twitter.com/CDCFLu/status/1179070908943814656,Mon Oct 06 16:50:46 +0000 2008,10/01/19 16:29,0,49,repNone,,FALSE,,,b'RT @SecAzar: #WhyIFightFlu https://t.co/i0KwXD8xd0',
https://twitter.com/CDCFLu/status/1179070753901293573,Mon Oct 06 16:50:46 +0000 2008,10/01/19 16:29,0,29,repNone,,FALSE,,,b'RT @AmerAcadPeds: Getting the flu vaccine is an important way to #FightFlu. Washing hands often can also help prevent the spread of the vir\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1179061672734015488,Mon Oct 06 16:50:46 +0000 2008,10/01/19 15:53,236,213,repNone,,FALSE,,,"b'Flu seasons are unpredictable. What is predictable is that annual #fluvaccine prevents millions of illnesses, tens of thousands of hospitalizations and thousands of flu deaths every season.  CDC recommends you receive a flu vaccine by October 31st for best protection.  #FightFlu https://t.co/xWwIl6NNyu'",
https://twitter.com/CDCFLu/status/1179012258585862144,Mon Oct 06 16:50:46 +0000 2008,10/01/19 12:36,0,7,repNone,,FALSE,,,"b'RT @CDC_eHealth: HCPs: Now that #flu vaccine season is here, share information across your social media accounts to help increase awareness\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1178780313268506624,Mon Oct 06 16:50:46 +0000 2008,9/30/2019 21:15,28,20,repNone,,FALSE,,,b'Health care professionals: Are you ready for #fluseason?   Our HCP #FightFlu Toolkit is filled with resources you and your staff can use to help improve flu vaccination rates in your practice.   Review the materials today: https://t.co/fCZ4OEMAVR https://t.co/tPP9iNJAK7',
https://twitter.com/CDCFLu/status/1178753907541102592,Mon Oct 06 16:50:46 +0000 2008,9/30/2019 19:30,20,12,repNone,,FALSE,,,"b'Are you ready to #fightflu?   @HHSGov Secretary @SecAzar got his flu vaccine during last week's press conference to help protect not only himself but his wife, kids, and parents from #flu.  Check out more information from this year's kick off: https://t.co/QOLqOikdGw https://t.co/XmwText1jC'",
https://twitter.com/CDCFLu/status/1178726473747894273,Mon Oct 06 16:50:46 +0000 2008,9/30/2019 17:41,5,2,rep1176225312373379072,CDCFlu,FALSE,,,"b'The last part of the SHARE method is \xe2\x80\x9cE\xe2\x80\x9d.  EXPLAIN the potential costs of getting #flu, like missing work or the risk of hospitalization or death. This reinforces the potential impacts from flu.  https://t.co/68Cj5XQChz  #FightFlu https://t.co/HMGggOlhRg'",
https://twitter.com/CDCFLu/status/1178701336633847810,Mon Oct 06 16:50:46 +0000 2008,9/30/2019 16:01,0,16,repNone,,FALSE,,,"b'RT @CDCgov: HCPs: CDC Flu Division Medical Officer, Dr. Lisa Grohskopf, discusses CDC and ACIP's influenza vaccine recommendations for the\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1178673715384594433,Mon Oct 06 16:50:46 +0000 2008,9/30/2019 14:11,0,45,repNone,,FALSE,,,"b'RT @CDC_Cancer: CDC recommends getting a #flu shot by the end of October, though getting vaccinated later can still be beneficial. #Cancer\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1178673533003747329,Mon Oct 06 16:50:46 +0000 2008,9/30/2019 14:10,0,6,repNone,,FALSE,,,"b'RT @DoDHealth: According to @CDCFlu, everyone 6 months of age and older should get an annual #flu vaccine before flu activity begins. @TRIC\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1177661302912749568,Mon Oct 06 16:50:46 +0000 2008,9/27/2019 19:08,0,11,repNone,,FALSE,,,"b'RT @CDCDirector: When it comes to protecting our families from #flu, there is no better tool to prevent severe illness, flu-associate hospi\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1177649835769511936,Mon Oct 06 16:50:46 +0000 2008,9/27/2019 18:22,0,28,repNone,,FALSE,,,"b'RT @SecAzar: This morning, @mark_may and I received our #flu vaccines. Getting a flu vaccine is the best thing you can do to protect yourse\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1177616910655119361,Mon Oct 06 16:50:46 +0000 2008,9/27/2019 16:12,20,12,repNone,,FALSE,,,"b'For Jim, #flu hit the weakest part of his body\xe2\x81\xa0-his lungs. Due to complications from illness, he's on oxygen 24/7.  \xe2\x80\x9cDon't wait until you're in my shoes. Get your flu shot.\xe2\x80\x9d  Read more of Jim's story here: https://t.co/yg0bNv2tod  #WhyIFightFlu https://t.co/x5nHpoig9J'",
https://twitter.com/CDCFLu/status/1177575120199720961,Mon Oct 06 16:50:46 +0000 2008,9/27/2019 13:26,40,40,repNone,,FALSE,,,b'#FluFactFriday: Flu vaccine prevents millions of illness and flu-related doctor visits each year.  Learn more about the benefits of getting vaccinated here: https://t.co/5HvTr7S4HV https://t.co/pwaVcVjyib',
https://twitter.com/CDCFLu/status/1177314651719307265,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 20:11,5,13,repNone,,FALSE,,,"b'Flu vaccination coverage among adults is estimated to be 45%, which leaves more than half of US adults unprotected from flu each season. The best way to protect yourself and your family from #flu is with a flu vaccine. Learn about vaccine options at https://t.co/wEaJnOE0kW'",
https://twitter.com/CDCFLu/status/1177310883288100866,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 19:56,6,2,repNone,,FALSE,,,"b'HCPs: It's time to #FightFlu!  Get fact sheets, videos, and other resources you need to help your patients in their decision to get the best protection against flu-a flu vaccine.  https://t.co/qeXuWlkAA1 https://t.co/iGB36rdzPf'",
https://twitter.com/CDCFLu/status/1177309618223112192,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 19:51,66,53,repNone,,FALSE,,,"b'Last season, a record breaking 169 million doses of flu vaccine were distributed in the U.S. This season, nearly 80 million doses have been distributed in prep for the 2019-20 flu season. Do your part to #fightflu-get vaccinated by the end of October: https://t.co/wEaJnOE0kW'",
https://twitter.com/CDCFLu/status/1177305534850113542,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 19:34,0,172,repNone,,FALSE,,,b'RT @HHSGov: The best way to prevent the flu? Get the flu vaccine! The @CDCgov recommends getting vaccinated before the end of October: http\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1177305375323955203,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 19:34,0,20,repNone,,FALSE,,,"b'RT @HHSvaccines: Yet again, when it comes to vaccination @SecAzar leads by example. Thank you, Secretary, for doing your part to #FightFlu\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1177278167423299585,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 17:46,21,11,repNone,,FALSE,,,"b'Why do you #fightflu? Health and Human Services Secretary Alex Azar said he gets his flu vaccine to protect his family-his wife and kids, and parents-and to protect everyone else around him every day from flu. Get vaccinated today and share your #WhyIFightFlu reason! https://t.co/CYfib3IxSD'",
https://twitter.com/CDCFLu/status/1177275146626850817,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 17:34,19,10,repNone,,FALSE,,,b'U.S. Health and Human Services Secretary Alex Azar and CDC's Influenza Division Dan Jernigan did their part to #fightflu today by getting vaccinated. How can you help fight flu? Find out here: https://t.co/ptHWoGdFKl https://t.co/Y7GBCLrHpl',
https://twitter.com/CDCFLu/status/1177270381465538560,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 17:15,0,1,repNone,,FALSE,,,b'COCA Call Today \xf0\x9f\x9a\xa8 : Pediatric providers can hear important flu prevention and control tips from experts at CDC and AAP from 2pm to 3pm.  Join the webinar on 2pm at: https://t.co/hdh22qlWOK https://t.co/awOGDhhRNq',
https://twitter.com/CDCFLu/status/1177251934908166144,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 16:01,8,6,rep1177251617785241602,CDCFlu,FALSE,,,"b'While this is good news, that still leaves more than one-third of US children unprotected from the potentially life-threatening complications of #flu. Reduce your child's risk of flu illness, hospitalization, or even death with a flu vaccine. Learn more: https://t.co/pQLf20ytpJ'",
https://twitter.com/CDCFLu/status/1177251617785241602,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 16:00,19,10,repNone,,FALSE,,,"b'Last season, #flu vaccination among children hit its highest point yet, with 63% of children 6 months \xe2\x80\x93 17 years estimated to have gotten a flu vaccine.'",
https://twitter.com/CDCFLu/status/1177214985501642752,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 13:34,4,2,repNone,,FALSE,,,"b'Join us now to find out vaccine coverage from last #flu season , and the recommended measures to protect yourself and your family from #flu this year: https://t.co/OYisVxnC6a  #FightFlu https://t.co/1k61YtKuw0'",
https://twitter.com/CDCFLu/status/1177214031070990338,Mon Oct 06 16:50:46 +0000 2008,9/26/2019 13:31,10,3,repNone,,TRUE,,,b'Great example of #WhyIFightFlu. https://t.co/qau3UxrYtn',
https://twitter.com/CDCFLu/status/1176949247503208448,Mon Oct 06 16:50:46 +0000 2008,9/25/2019 19:59,6,3,repNone,,FALSE,,,"b'HCPs: Pediatric providers play a crucial role in protecting children with flu vaccination. Tomorrow (Sept. 26) from 2pm to 3pm ET, you can listen to a COCA call where CDC and AAP experts will provide flu prevention tips.  Join the webinar tomorrow at: https://t.co/hdh22qlWOK https://t.co/YUetkcHIJV'",
https://twitter.com/CDCFLu/status/1176885340474396673,Mon Oct 06 16:50:46 +0000 2008,9/25/2019 15:45,7,10,repNone,,FALSE,,,b'We'll be answering your #flu-related questions tomorrow from 12 \xe2\x80\x93 2pm ET on CDC's Instagram Story.  Join us!  https://t.co/4HAdBGvqs1  #FightFlu https://t.co/vlVG6kvzTd',
https://twitter.com/CDCFLu/status/1176877339621429248,Mon Oct 06 16:50:46 +0000 2008,9/25/2019 15:13,0,43,repNone,,FALSE,,,"b'RT @Surgeon_General: Have you or the women in your life made plans to get a flu shot? It's the single best way to save lives, \xe2\xac\x87\xef\xb8\x8f illness se\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1176845059356073986,Mon Oct 06 16:50:46 +0000 2008,9/25/2019 13:05,21,14,repNone,,FALSE,,,"b'Join us and @NFIDvaccines on Thursday, September 26 for the #FightFlu campaign kickoff press conference, discussing last #fluseason, what to expect this coming season, and the importance of getting a #fluvaccine annually.  https://t.co/OYisVxnC6a  #FightFlu'",
https://twitter.com/CDCFLu/status/1176530247954718720,Mon Oct 06 16:50:46 +0000 2008,9/24/2019 16:14,4,3,repNone,,FALSE,,,"b'HCPs: As October approaches, our personalized appointment reminder template is a great resource you can use to remind patients to come in for a #fluvaccine this fall: https://t.co/x2vxt4rS9O https://t.co/dQVHUXT2nM'",
https://twitter.com/CDCFLu/status/1176497810939817985,Mon Oct 06 16:50:46 +0000 2008,9/24/2019 14:05,0,3,repNone,,FALSE,,,"b'RT @WashCoverStay: Do you have questions about #flu or #fluvaccine? Join the ""FightFlu"" Q&;A on CDC\'s Instagram Story next Thursday, Sept. 2\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1176497587328880640,Mon Oct 06 16:50:46 +0000 2008,9/24/2019 14:04,0,15,repNone,,FALSE,,,"b'RT @HHS_ASH: School campuses can be crawling with germs, and flu season is around the corner! Make sure to protect you and others around yo\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1176486195473334273,Mon Oct 06 16:50:46 +0000 2008,9/24/2019 13:19,7,5,repNone,,FALSE,,,b'Health care professionals: Help #fightflu by spreading the word!  CDC's HCP #FightFlu Toolkit includes downloadable graphics and sample messages you can share on your social media accounts.  Check it out here: https://t.co/tr2VL55T3a https://t.co/NhfhTri9mQ',
https://twitter.com/CDCFLu/status/1176297450690289665,Mon Oct 06 16:50:46 +0000 2008,9/24/2019 0:49,15,15,repNone,,FALSE,,,"b'HCPs: Flu remains a serious threat to children. On Thursday September 26th from 2pm to 3pm ET, you can hear CDC and AAP experts discuss strategies to improve flu prevention and control during a COCA call.  On 9/26, join the webinar at: https://t.co/6xvi0YKKTs  #FightFlu https://t.co/WwzdumDxrN'",
https://twitter.com/CDCFLu/status/1176239862363631616,Mon Oct 06 16:50:46 +0000 2008,9/23/2019 21:00,56,53,repNone,,FALSE,,,"b'Today marks the #FirstDayofFall!  As you prepare for cooler weather, don't forget to get a flu vaccine by the end of October for the best protection against #flu.  #FightFlu  https://t.co/7IGEKeQEih https://t.co/bL0pqpe5a6'",
https://twitter.com/CDCFLu/status/1176225312373379072,Mon Oct 06 16:50:46 +0000 2008,9/23/2019 20:02,4,3,rep1173594839428009985,CDCFlu,FALSE,,,b'The fourth part of the SHARE method is: REMIND.  Remind patients to schedule an annual #flu vaccine to help protect themselves and their loved ones from serious complications from flu.  Use the email template on the page below to remind patients today.  https://t.co/dZCrSGb3lF https://t.co/yxUXJFRSWf',
https://twitter.com/CDCFLu/status/1176191302217502720,Mon Oct 06 16:50:46 +0000 2008,9/23/2019 17:47,0,5,repNone,,FALSE,,,"b'RT @CDCDirector: Each year, seasonal flu vaccines prevent millions of cases of influenza and thousands of deaths in the US. @POTUS @WhiteHo\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1176191224262418432,Mon Oct 06 16:50:46 +0000 2008,9/23/2019 17:46,0,23,repNone,,FALSE,,,b'RT @CDCtravel: Leaf \xf0\x9f\x8d\x82\xf0\x9f\x8d\x83\xf0\x9f\x8d\x81 the flu behind this season and get your flu shot today! #FirstDayofFall #FightFlu https://t.co/G1KeKG8SVn',
https://twitter.com/CDCFLu/status/1175091232940445696,Mon Oct 06 16:50:46 +0000 2008,9/20/2019 16:55,0,5,repNone,,FALSE,,,b'RT @HHSvaccines: Read the new @POTUS  executive order to modernize and improve #influenza vaccines: https://t.co/6vkfHDdyFm #VaccinesWork\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1175078430351736832,Mon Oct 06 16:50:46 +0000 2008,9/20/2019 16:05,44,40,repNone,,FALSE,,,b'Flu vaccination has been shown to significantly reduce a child's risk of dying from flu.  Everyone 6 months of age and older should get a yearly #flu vaccine before flu activity begins in their community.  CDC recommends getting vaccinated by the end of October.  #FightFlu https://t.co/UHBdD0DmUP',
https://twitter.com/CDCFLu/status/1175074909791367180,Mon Oct 06 16:50:46 +0000 2008,9/20/2019 15:51,18,15,repNone,,FALSE,,,b'#FluFactFriday: Young children are at high risk of developing #flu-related complications. Flu vaccination can reduce the risk of flu-associated hospitalization for children.  Learn more about the impact of flu on children here: https://t.co/r590nOX8YF https://t.co/cJ7sKpiPox',
https://twitter.com/CDCFLu/status/1175045674137739265,Mon Oct 06 16:50:46 +0000 2008,9/20/2019 13:54,0,15,repNone,,TRUE,,,"b'RT @HHS_ASH: Seasonal flu is a real threat to Americans' health.  Every year, millions of Americans become ill with the flu. While most peo\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1174737677356359682,Mon Oct 06 16:50:46 +0000 2008,9/19/2019 17:31,24,49,repNone,,FALSE,,,b'Some studies have shown flu vaccination can reduce the severity of illness in people who get vaccinated but still get sick. https://t.co/juJkSQ7Djz  #fluvaccine https://t.co/MmyKS19D4v',
https://twitter.com/CDCFLu/status/1174727460291829761,Mon Oct 06 16:50:46 +0000 2008,9/19/2019 16:50,0,18,repNone,,FALSE,,,"b'RT @famfightflu: #FluFact: On average in the U.S., more than 38 million days of school and 5 million sporting events are missed EACH YEAR d\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1174677045911195648,Mon Oct 06 16:50:46 +0000 2008,9/19/2019 13:30,8,5,repNone,,FALSE,,,b'HCPs: The official ACIP #fluvaccine recommendations are available for the 2019-2020 #fluseason.  Share with your staff: https://t.co/GB4ejNjKSu  #FightFlu https://t.co/0h6TxWCS9u',
https://twitter.com/CDCFLu/status/1174416811804254208,Mon Oct 06 16:50:46 +0000 2008,9/18/2019 20:16,2,8,repNone,,FALSE,,,"b'Do you have questions about #flu or #fluvaccine?  Join the \xe2\x80\x9cFightFlu\xe2\x80\x9d Q&;A on CDC's Instagram Story next Thursday, Sept. 26 at 12pm ET.  Follow the account now, so you won't miss it! https://t.co/4HAdBGvqs1 https://t.co/kd1PyGuMjS'",
https://twitter.com/CDCFLu/status/1174368920830169091,Mon Oct 06 16:50:46 +0000 2008,9/18/2019 17:05,0,2,repNone,,FALSE,,,b'RT @DrNancyM_CDC: Register to hear updates on #flu vaccine recommendations for the upcoming flu season. Current Issues in Immunization NetC\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1174314660033699841,Mon Oct 06 16:50:46 +0000 2008,9/18/2019 13:30,9,9,repNone,,FALSE,,,"b'Flu vaccination during pregnancy is safe &; helps protect mom from flu during pregnancy &; babies for several months after birth. This is important since babies under 6 months can't get a flu #vaccine. Watch #CDCGrandRounds via webcast, 9/18 at 1pm ET. https://t.co/4RhI2eUeVd https://t.co/Swv0X6lcxW'",
https://twitter.com/CDCFLu/status/1174307342965444609,Mon Oct 06 16:50:46 +0000 2008,9/18/2019 13:01,41,35,repNone,,FALSE,,,b'Flu vaccination is especially important for people 65 years and older because they are at high risk of developing serious complications from #flu. There are flu vaccines designed specifically for people 65 and older: https://t.co/8BFV6eo91s  #FightFlu https://t.co/8FvKmx6cOA',
https://twitter.com/CDCFLu/status/1174002232314011648,Mon Oct 06 16:50:46 +0000 2008,9/17/2019 16:48,0,11,repNone,,FALSE,,,"b'RT @NFIDvaccines: #DYK: In the US, there were 36,000 #flu-related deaths during 2018-2019 flu season? #GetVaccinated  to help #FightFlu @HH\xe2\x80\xa6'",
https://twitter.com/CDCFLu/status/1173987232484614144,Mon Oct 06 16:50:46 +0000 2008,9/17/2019 15:49,67,59,repNone,,FALSE,,,b'Attention parents: the first and best way to protect against #flu is to get a #fluvaccine for yourself and your child. Flu vaccination is recommended yearly for everyone 6 months and older.   #FightFlu https://t.co/H0W9ar9DAX',
https://twitter.com/CDCFLu/status/1173942687009038336,Mon Oct 06 16:50:46 +0000 2008,9/17/2019 12:52,13,11,repNone,,FALSE,,,b'HCPs: Are you prepared for #fluseason?   CDC's HCP #FightFlu Toolkit is filled with resources you and your staff can use to improve #flu vaccination rates in your practice.  Review the materials today: https://t.co/Ki2sRk6jpn https://t.co/Y4L2JzuNVT',
https://twitter.com/CDCFLu/status/1173657042688589825,Mon Oct 06 16:50:46 +0000 2008,9/16/2019 17:56,0,209,repNone,,FALSE,,,b'RT @Surgeon_General: Too many people think that vaccine hesitance is prevalent. The reality is that 93% of Americans are doing the right th\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1173648250081107969,Mon Oct 06 16:50:46 +0000 2008,9/16/2019 17:22,16,26,repNone,,FALSE,,,"b'Flu vaccination can reduce the risk of flu-associated hospitalization for children, working-age adults, and older adults.  Get more information on the benefits of flu vaccination here: https://t.co/biS2csaEud  #FightFlu https://t.co/n5wNBW5dZ5'",
https://twitter.com/CDCFLu/status/1173624094941753345,Mon Oct 06 16:50:46 +0000 2008,9/16/2019 15:46,5,2,repNone,,FALSE,,,"b'This year marks the 50th anniversary of CDC's high-containment #laboratory work investigating the world's deadliest pathogens, including highly pathogenic strains of flu. Learn more about this important milestone: https://t.co/2vQflkKdCc'",
https://twitter.com/CDCFLu/status/1173594839428009985,Mon Oct 06 16:50:46 +0000 2008,9/16/2019 13:49,3,2,rep1171046239200325633,CDCFlu,FALSE,,,"b'The \xe2\x80\x9cA\xe2\x80\x9d in SHARE stands for ADDRESS.   Use CDC resources to address patients' questions about #flu vaccine, side effects, and effectiveness.  Get more tips on strengthening your flu vaccine recommendations here: https://t.co/H9WTnVf5sK  #FightFlu https://t.co/kGlO6PngKg'",
https://twitter.com/CDCFLu/status/1173572306603597824,Mon Oct 06 16:50:46 +0000 2008,9/16/2019 12:20,0,8,repNone,,FALSE,,,b'RT @famfightflu: A recent CDC multi-country study has found that the # of #flu-related hospitalizations in children &lt;1 yr is at least 2x cu\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1172608225499406337,Mon Oct 06 16:50:46 +0000 2008,9/13/2019 20:29,0,22,repNone,,FALSE,,,b'RT @CDC_Cancer: Flu season is coming! #Cancer patients and survivors have higher risk for flu complications. #FightFlu with a vaccine. http\xe2\x80\xa6',
https://twitter.com/CDCFLu/status/1172542464961449984,Mon Oct 06 16:50:46 +0000 2008,9/13/2019 16:08,6,10,repNone,,FALSE,,,b'CDC and public health partners in the Americas worked together to estimate the burden of flu for the entire region in a recent CDC co-authored study. Learn more: https://t.co/iMScRJcuKK',
https://twitter.com/CDCFLu/status/1172197438704238597,Mon Oct 06 16:50:46 +0000 2008,09/12/19 17:17,15,12,repNone,,FALSE,,,"b'Findings from a recent CDC co-authored study emphasize the high burden flu places on health systems in the Americas, stressing the importance of #fluvax especially among young children and the elderly. Learn more: https://t.co/iMScRJcuKK'",
https://twitter.com/CDCFLu/status/1172138046038401024,Mon Oct 06 16:50:46 +0000 2008,09/12/19 13:21,5,6,repNone,,FALSE,,,b'Health care professionals: Your strong recommendation for a flu vaccine is a critical factor that affects whether or not your patients get vaccinated.   Get ready to help your patients #fightflu this upcoming season with these resources: https://t.co/yoWVEJYQK5 https://t.co/412GNG5MMf',
https://twitter.com/CDCFLu/status/1171878588855046144,Mon Oct 06 16:50:46 +0000 2008,09/11/19 20:10,8,10,repNone,,FALSE,,,"b'Recent CDC co-authored study estimates that about 770,000 ppl across 35 countries in the Americas are hospitalized with flu each season. Learn more: https://t.co/iMScRJcuKK'",
